Date,Open,High,Low,Close,Adj Close,Volume
2016-02-10,156.800003,161.949997,156.500000,159.000000,142.747757,82269718
2016-02-11,157.300003,157.699997,147.750000,147.850006,132.737457,87421203
2016-02-12,150.750000,157.199997,150.300003,157.199997,141.131775,65583733
2016-02-15,162.000000,163.300003,159.399994,160.750000,144.318878,40965023
2016-02-16,161.750000,162.649994,155.600006,161.449997,144.947327,40946815
2016-02-17,161.699997,168.764008,161.000000,168.149994,150.962494,42633762
2016-02-18,169.350006,169.500000,160.740005,161.750000,145.216644,54745700
2016-02-19,160.500000,164.750000,160.350006,161.699997,145.171783,49234427
2016-02-22,162.800003,165.750000,160.445007,165.149994,148.269135,20956651
2016-02-23,163.300003,167.699997,160.899994,161.550003,145.037125,37983040
2016-02-24,161.149994,162.000000,155.250000,156.750000,140.727753,40169026
2016-02-25,159.199997,165.350006,158.787994,164.850006,147.999817,53040842
2016-02-26,166.350006,169.990997,162.899994,169.100006,151.815399,55463331
2016-02-29,167.850006,172.914001,166.119003,172.050003,154.463852,55849036
2016-03-01,166.050003,169.153000,152.800003,158.100006,141.939774,143251124
2016-03-02,159.750000,162.600006,155.923004,162.399994,145.800201,83273822
2016-03-03,164.100006,167.119995,162.899994,166.300003,149.301590,68395935
2016-03-04,166.050003,174.817993,165.492004,174.300003,156.483856,73756344
2016-03-07,173.100006,173.916000,165.000000,173.699997,155.945190,40593955
2016-03-08,172.649994,175.399994,170.100006,172.000000,154.418976,76553713
2016-03-09,170.949997,173.069000,167.401993,168.199997,151.007370,40560129
2016-03-10,164.699997,171.884995,159.899994,159.899994,146.606415,65783785
2016-03-11,162.850006,170.500000,162.404007,166.000000,152.199310,47408631
2016-03-14,166.600006,167.850006,162.625000,163.250000,149.677933,37775080
2016-03-15,162.199997,164.850006,161.350006,163.550003,149.952988,36616371
2016-03-16,163.000000,165.395996,162.899994,164.000000,150.365570,49488295
2016-03-17,165.250000,165.800003,159.350006,160.600006,147.248245,74742589
2016-03-18,160.000000,163.649994,160.000000,162.199997,148.715240,59524807
2016-03-21,161.949997,163.350006,160.149994,160.500000,147.156555,32708862
2016-03-22,159.449997,159.649994,154.447006,157.199997,144.130905,59749406
2016-03-23,157.449997,159.199997,155.649994,156.449997,143.443268,50463596
2016-03-24,155.100006,156.550003,152.600006,152.600006,139.913345,46024814
2016-03-29,154.050003,156.511993,149.850006,151.000000,138.446350,43111779
2016-03-30,152.600006,152.932007,151.050003,151.649994,139.042313,67777312
2016-03-31,151.350006,152.350006,148.300003,150.000000,137.529480,54550695
2016-04-01,148.800003,151.643997,146.550003,150.000000,137.529480,42059700
2016-04-04,149.399994,151.100006,148.350006,150.250000,137.758698,31541453
2016-04-05,148.250000,148.699997,143.910995,146.600006,134.412170,78218756
2016-04-06,147.649994,150.524994,146.899994,149.550003,137.116898,59767039
2016-04-07,149.600006,150.350006,146.550003,147.100006,134.870605,37767274
2016-04-08,147.300003,151.750000,147.250000,150.699997,138.171295,45780423
2016-04-11,150.350006,155.199997,149.399994,153.500000,140.738510,35902903
2016-04-12,154.050003,156.750000,152.550003,155.649994,142.709778,40249184
2016-04-13,157.699997,166.800003,157.406998,166.800003,152.932785,69966034
2016-04-14,166.899994,169.050003,162.582001,169.000000,154.949890,55747834
2016-04-15,168.350006,170.100006,166.699997,166.899994,153.024460,52600702
2016-04-18,164.500000,169.154999,162.600006,167.699997,153.757980,35589076
2016-04-19,168.149994,172.311996,167.199997,167.800003,153.849655,39979466
2016-04-20,167.000000,171.811005,165.979996,171.149994,156.921143,40769233
2016-04-21,172.000000,173.899994,170.350006,171.949997,157.654648,49165309
2016-04-22,170.500000,172.813004,169.712997,171.500000,157.242050,29372191
2016-04-25,171.100006,173.600006,169.949997,170.350006,156.187668,62860186
2016-04-26,171.399994,174.317001,169.500000,173.949997,159.488358,49907720
